game_id,season,week,date,home_team,away_team,home_score,away_score,Winner,home_pass_cmp,home_pass_att,home_pass_yds,home_pass_td,home_pass_int,home_pass_sacked,home_pass_sacked_yds,home_rush_att,home_rush_yds,home_rush_td,home_first_down,home_penalties,home_penalties_yds,home_fumbles_lost,home_plays_offense,home_fga,home_fgm,home_xpa,home_xpm,home_punt,home_punt_yds,home_turnovers,away_pass_cmp,away_pass_att,away_pass_yds,away_pass_td,away_pass_int,away_pass_sacked,away_pass_sacked_yds,away_rush_att,away_rush_yds,away_rush_td,away_first_down,away_penalties,away_penalties_yds,away_fumbles_lost,away_plays_offense,away_fga,away_fgm,away_xpa,away_xpm,away_punt,away_punt_yds,away_turnovers,spread_line,total_line,home_moneyline,away_moneyline,stadium,roof,surface,temp,wind,game_type,weekday,gametime,location,home_coach,away_coach,referee
2022_14_TB_SF,2022,14,2022-12-11,SF,TB,35.0,7.0,SF,17.0,23.0,195.0,2.0,0.0,0.0,0.0,36.0,209.0,3.0,24.0,6.0,47.0,1.0,78.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,34.0,55.0,253.0,1.0,2.0,0.0,0.0,19.0,69.0,0.0,18.0,4.0,30.0,1.0,88.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.5,38.0,-196.0,175.0,Levi's Stadium,outdoors,grass,54.0,8.0,REG,Sunday,16:25,Home,Kyle Shanahan,Todd Bowles,Brad Allen
2022_14_MIA_LAC,2022,14,2022-12-11,LAC,MIA,23.0,17.0,LAC,39.0,55.0,367.0,1.0,0.0,4.0,0.0,23.0,82.0,1.0,24.0,7.0,55.0,0.0,99.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,10.0,30.0,145.0,1.0,0.0,2.0,0.0,19.0,92.0,0.0,14.0,5.0,35.0,0.0,69.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,-3.0,54.5,146.0,-163.0,SoFi Stadium,dome,matrixturf,,,REG,Sunday,20:20,Home,Brandon Staley,Mike McDaniel,Scott Novak
2022_14_NE_ARI,2022,14,2022-12-12,ARI,NE,13.0,27.0,NE,28.0,47.0,255.0,0.0,1.0,6.0,0.0,22.0,113.0,1.0,19.0,10.0,85.0,1.0,89.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,24.0,36.0,235.0,0.0,1.0,1.0,0.0,21.0,103.0,2.0,18.0,6.0,43.0,0.0,78.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,-2.0,44.0,113.0,-125.0,State Farm Stadium,closed,grass,,,REG,Monday,20:15,Home,Kliff Kingsbury,Bill Belichick,Shawn Smith
2022_15_SF_SEA,2022,15,2022-12-15,SEA,SF,13.0,21.0,SF,31.0,47.0,238.0,1.0,0.0,3.0,0.0,14.0,70.0,0.0,16.0,8.0,94.0,1.0,80.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,17.0,27.0,217.0,2.0,0.0,1.0,0.0,34.0,170.0,1.0,15.0,7.0,45.0,0.0,82.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,-3.0,43.0,152.0,-169.0,Lumen Field,outdoors,fieldturf,,,REG,Thursday,20:15,Home,Pete Carroll,Kyle Shanahan,Alex Kemp
2022_15_IND_MIN,2022,15,2022-12-17,MIN,IND,39.0,36.0,MIN,34.0,63.0,460.0,4.0,2.0,7.0,0.0,24.0,92.0,1.0,31.0,13.0,125.0,1.0,117.0,1.0,1.0,4.0,4.0,0.0,0.0,3.0,19.0,36.0,182.0,1.0,0.0,3.0,0.0,43.0,171.0,0.0,20.0,7.0,52.0,1.0,105.0,5.0,5.0,3.0,3.0,0.0,0.0,1.0,3.5,46.5,-188.0,168.0,U.S. Bank Stadium,dome,sportturf,,,REG,Saturday,13:00,Home,Kevin O'Connell,Jeff Saturday,Tra Blake
2022_15_BAL_CLE,2022,15,2022-12-17,CLE,BAL,13.0,3.0,CLE,18.0,31.0,161.0,1.0,0.0,3.0,0.0,33.0,143.0,0.0,19.0,3.0,35.0,0.0,78.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,17.0,33.0,138.0,0.0,1.0,3.0,0.0,28.0,198.0,0.0,17.0,3.0,22.0,1.0,74.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.5,39.5,-155.0,139.0,FirstEnergy Stadium,outdoors,grass,34.0,12.0,REG,Saturday,16:30,Home,Kevin Stefanski,John Harbaugh,Brad Allen
2022_15_MIA_BUF,2022,15,2022-12-17,BUF,MIA,32.0,29.0,BUF,25.0,42.0,304.0,4.0,0.0,2.0,0.0,30.0,150.0,0.0,29.0,9.0,61.0,1.0,97.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,17.0,33.0,234.0,2.0,0.0,2.0,0.0,25.0,188.0,1.0,19.0,6.0,41.0,0.0,77.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,7.0,44.0,-320.0,273.0,New Era Field,outdoors,a_turf,29.0,4.0,REG,Saturday,20:15,Home,Sean McDermott,Mike McDaniel,Bill Vinovich
2022_15_PIT_CAR,2022,15,2022-12-18,CAR,PIT,16.0,24.0,PIT,14.0,27.0,225.0,1.0,0.0,4.0,0.0,16.0,21.0,0.0,12.0,6.0,67.0,0.0,62.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,17.0,23.0,179.0,0.0,0.0,1.0,0.0,45.0,156.0,3.0,22.0,6.0,54.0,0.0,84.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.5,36.5,-145.0,130.0,Bank of America Stadium,outdoors,grass,47.0,7.0,REG,Sunday,13:00,Home,Steve Wilks,Mike Tomlin,Scott Novak
2022_15_PHI_CHI,2022,15,2022-12-18,CHI,PHI,20.0,25.0,PHI,14.0,28.0,152.0,2.0,0.0,6.0,0.0,30.0,157.0,1.0,15.0,5.0,39.0,1.0,78.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,22.0,38.0,315.0,0.0,2.0,1.0,0.0,34.0,112.0,3.0,20.0,3.0,16.0,1.0,86.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,-8.5,48.0,323.0,-386.0,Soldier Field,outdoors,grass,17.0,17.0,REG,Sunday,13:00,Home,Matt Eberflus,Nick Sirianni,Brad Rogers
2022_15_KC_HOU,2022,15,2022-12-18,HOU,KC,24.0,30.0,KC,14.0,30.0,129.0,2.0,0.0,1.0,0.0,28.0,94.0,1.0,18.0,8.0,67.0,1.0,80.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,36.0,44.0,336.0,2.0,0.0,2.0,0.0,33.0,189.0,2.0,32.0,6.0,68.0,2.0,93.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,-14.5,48.5,572.0,-755.0,NRG Stadium,closed,astroturf,,,REG,Sunday,13:00,Home,Lovie Smith,Andy Reid,Carl Cheffers
2022_15_DAL_JAX,2022,15,2022-12-18,JAX,DAL,40.0,34.0,JAX,27.0,43.0,318.0,4.0,1.0,1.0,0.0,27.0,192.0,0.0,26.0,3.0,23.0,2.0,90.0,2.0,2.0,4.0,4.0,0.0,0.0,3.0,23.0,33.0,256.0,3.0,2.0,3.0,0.0,41.0,154.0,1.0,24.0,3.0,32.0,0.0,94.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0,-4.0,48.5,168.0,-188.0,TIAA Bank Stadium,outdoors,grass,54.0,9.0,REG,Sunday,13:00,Home,Doug Pederson,Mike McCarthy,Shawn Smith
2022_15_ATL_NO,2022,15,2022-12-18,NO,ATL,21.0,18.0,NO,13.0,21.0,231.0,3.0,0.0,2.0,0.0,34.0,134.0,0.0,17.0,4.0,35.0,1.0,68.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,13.0,30.0,97.0,0.0,0.0,4.0,0.0,40.0,231.0,2.0,21.0,5.0,41.0,1.0,90.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,43.5,-231.0,203.0,Mercedes-Benz Superdome,dome,sportturf,,,REG,Sunday,13:00,Home,Dennis Allen,Arthur Smith,Clete Blakeman
2022_15_DET_NYJ,2022,15,2022-12-18,NYJ,DET,17.0,20.0,DET,18.0,39.0,317.0,2.0,1.0,4.0,0.0,22.0,50.0,0.0,18.0,4.0,37.0,0.0,81.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,23.0,38.0,252.0,1.0,0.0,0.0,0.0,28.0,107.0,0.0,17.0,4.0,35.0,0.0,82.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,44.0,-132.0,120.0,MetLife Stadium,outdoors,fieldturf,38.0,13.0,REG,Sunday,13:00,Home,Robert Saleh,Dan Campbell,Craig Wrolstad
2022_15_ARI_DEN,2022,15,2022-12-18,DEN,ARI,24.0,15.0,DEN,21.0,33.0,197.0,1.0,1.0,7.0,0.0,34.0,168.0,2.0,23.0,3.0,20.0,1.0,85.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,20.0,40.0,173.0,0.0,3.0,3.0,0.0,20.0,73.0,1.0,13.0,8.0,57.0,0.0,81.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,1.5,37.5,-121.0,110.0,Empower Field at Mile High,outdoors,grass,37.0,4.0,REG,Sunday,16:05,Home,Nathaniel Hackett,Kliff Kingsbury,Jerome Boger
2022_15_NE_LV,2022,15,2022-12-18,LV,NE,30.0,24.0,LV,20.0,41.0,231.0,3.0,1.0,3.0,0.0,23.0,97.0,0.0,18.0,11.0,64.0,0.0,93.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,13.0,32.0,112.0,0.0,0.0,0.0,0.0,32.0,226.0,1.0,19.0,8.0,56.0,1.0,85.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,45.0,-129.0,117.0,Allegiant Stadium,dome,grass,,,REG,Sunday,16:05,Home,Josh McDaniels,Bill Belichick,Ron Torbert
2022_15_TEN_LAC,2022,15,2022-12-18,LAC,TEN,17.0,14.0,LAC,28.0,45.0,313.0,0.0,2.0,3.0,0.0,24.0,74.0,2.0,23.0,5.0,40.0,0.0,86.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,18.0,30.0,185.0,0.0,1.0,4.0,0.0,27.0,127.0,2.0,17.0,4.0,42.0,0.0,79.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,46.5,-158.0,142.0,SoFi Stadium,dome,matrixturf,,,REG,Sunday,16:25,Home,Brandon Staley,Mike Vrabel,Land Clark
2022_15_CIN_TB,2022,15,2022-12-18,TB,CIN,23.0,34.0,CIN,30.0,46.0,312.0,3.0,2.0,1.0,0.0,25.0,92.0,0.0,25.0,6.0,58.0,2.0,88.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,27.0,43.0,200.0,4.0,1.0,2.0,0.0,21.0,53.0,0.0,20.0,5.0,27.0,0.0,83.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,-3.5,47.0,150.0,-167.0,Raymond James Stadium,outdoors,grass,66.0,6.0,REG,Sunday,16:25,Home,Todd Bowles,Zac Taylor,Adrian Hill
2022_15_NYG_WAS,2022,15,2022-12-18,WAS,NYG,12.0,20.0,NYG,17.0,32.0,249.0,1.0,0.0,3.0,0.0,26.0,159.0,0.0,20.0,8.0,50.0,2.0,79.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,21.0,32.0,160.0,0.0,0.0,0.0,0.0,30.0,128.0,1.0,19.0,3.0,20.0,0.0,80.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.5,40.5,-203.0,180.0,FedExField,outdoors,grass,35.0,13.0,REG,Sunday,20:20,Home,Ron Rivera,Brian Daboll,John Hussey
2022_15_LA_GB,2022,15,2022-12-19,GB,LA,24.0,12.0,GB,22.0,33.0,229.0,1.0,1.0,3.0,0.0,35.0,138.0,2.0,27.0,5.0,51.0,1.0,82.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,12.0,26.0,111.0,1.0,1.0,5.0,0.0,17.0,72.0,0.0,11.0,7.0,105.0,0.0,60.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,8.0,39.5,-356.0,301.0,Lambeau Field,outdoors,grass,15.0,4.0,REG,Monday,20:15,Home,Matt LaFleur,Sean McVay,Shawn Hochuli
2022_16_JAX_NYJ,2022,16,2022-12-22,NYJ,JAX,3.0,19.0,JAX,19.0,36.0,182.0,0.0,1.0,3.0,0.0,20.0,66.0,0.0,10.0,10.0,79.0,1.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,20.0,32.0,229.0,0.0,0.0,1.0,0.0,39.0,147.0,1.0,19.0,2.0,10.0,1.0,85.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,2.5,36.5,-136.0,123.0,MetLife Stadium,outdoors,fieldturf,43.0,17.0,REG,Thursday,20:15,Home,Robert Saleh,Doug Pederson,Brad Allen
2022_16_ATL_BAL,2022,16,2022-12-24,BAL,ATL,17.0,9.0,BAL,9.0,17.0,115.0,1.0,0.0,0.0,0.0,35.0,184.0,0.0,15.0,0.0,0.0,0.0,65.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,35.0,218.0,0.0,0.0,2.0,0.0,33.0,115.0,0.0,17.0,6.0,54.0,1.0,82.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,6.5,35.0,-274.0,238.0,M&T Bank Stadium,outdoors,grass,17.0,9.0,REG,Saturday,13:00,Home,John Harbaugh,Arthur Smith,Bill Vinovich
2022_16_DET_CAR,2022,16,2022-12-24,CAR,DET,37.0,23.0,CAR,15.0,22.0,250.0,1.0,0.0,0.0,0.0,43.0,320.0,3.0,30.0,9.0,60.0,0.0,89.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,25.0,44.0,355.0,3.0,0.0,2.0,0.0,18.0,45.0,0.0,22.0,5.0,44.0,1.0,81.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,-2.5,43.5,117.0,-129.0,Bank of America Stadium,outdoors,grass,20.0,12.0,REG,Saturday,13:00,Home,Steve Wilks,Dan Campbell,Shawn Hochuli
2022_16_BUF_CHI,2022,16,2022-12-24,CHI,BUF,13.0,35.0,BUF,18.0,30.0,144.0,1.0,1.0,2.0,0.0,29.0,80.0,0.0,11.0,5.0,37.0,1.0,78.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,15.0,28.0,172.0,2.0,2.0,1.0,0.0,31.0,254.0,3.0,20.0,6.0,50.0,1.0,77.0,1.0,0.0,4.0,3.0,0.0,0.0,3.0,-8.0,40.0,304.0,-360.0,Soldier Field,outdoors,grass,7.0,17.0,REG,Saturday,13:00,Home,Matt Eberflus,Sean McDermott,Carl Cheffers
2022_16_NO_CLE,2022,16,2022-12-24,CLE,NO,10.0,17.0,NO,15.0,33.0,135.0,0.0,1.0,2.0,0.0,34.0,124.0,1.0,15.0,4.0,35.0,0.0,82.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,8.0,15.0,92.0,0.0,1.0,0.0,0.0,39.0,152.0,2.0,13.0,2.0,25.0,0.0,67.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,32.0,-181.0,162.0,FirstEnergy Stadium,outdoors,grass,6.0,27.0,REG,Saturday,13:00,Home,Kevin Stefanski,Dennis Allen,Brad Rogers
2022_16_SEA_KC,2022,16,2022-12-24,KC,SEA,24.0,10.0,KC,16.0,29.0,224.0,2.0,0.0,1.0,0.0,22.0,77.0,1.0,14.0,4.0,25.0,0.0,67.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,25.0,42.0,215.0,1.0,1.0,2.0,0.0,31.0,133.0,0.0,19.0,7.0,49.0,0.0,93.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,10.5,50.5,-447.0,367.0,GEHA Field at Arrowhead Stadium,outdoors,grass,12.0,9.0,REG,Saturday,13:00,Home,Andy Reid,Pete Carroll,Clete Blakeman
2022_16_NYG_MIN,2022,16,2022-12-24,MIN,NYG,27.0,24.0,MIN,34.0,52.0,299.0,3.0,0.0,4.0,0.0,19.0,83.0,0.0,23.0,4.0,38.0,0.0,91.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,30.0,46.0,334.0,1.0,1.0,3.0,0.0,21.0,126.0,1.0,23.0,5.0,39.0,1.0,84.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,4.5,48.0,-215.0,191.0,U.S. Bank Stadium,dome,sportturf,,,REG,Saturday,13:00,Home,Kevin O'Connell,Brian Daboll,Adrian Hill
2022_16_CIN_NE,2022,16,2022-12-24,NE,CIN,18.0,22.0,CIN,21.0,38.0,240.0,2.0,0.0,4.0,0.0,16.0,61.0,0.0,15.0,7.0,59.0,1.0,72.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,40.0,54.0,375.0,3.0,2.0,2.0,0.0,25.0,73.0,0.0,26.0,11.0,85.0,1.0,100.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,-3.0,42.0,136.0,-151.0,Gillette Stadium,outdoors,fieldturf,21.0,2.0,REG,Saturday,13:00,Home,Bill Belichick,Zac Taylor,Craig Wrolstad
2022_16_HOU_TEN,2022,16,2022-12-24,TEN,HOU,14.0,19.0,HOU,14.0,27.0,99.0,0.0,2.0,4.0,0.0,31.0,184.0,2.0,15.0,5.0,40.0,1.0,77.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,20.0,34.0,218.0,1.0,1.0,1.0,0.0,30.0,70.0,0.0,15.0,4.0,25.0,0.0,80.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,34.0,-170.0,153.0,Nissan Stadium,outdoors,grass,22.0,14.0,REG,Saturday,14:00,Home,Mike Vrabel,Lovie Smith,Shawn Smith
2022_16_WAS_SF,2022,16,2022-12-24,SF,WAS,37.0,20.0,SF,15.0,25.0,234.0,2.0,1.0,3.0,0.0,26.0,153.0,2.0,14.0,5.0,40.0,0.0,68.0,3.0,3.0,4.0,4.0,0.0,0.0,1.0,25.0,37.0,289.0,3.0,1.0,2.0,0.0,33.0,79.0,0.0,21.0,5.0,36.0,1.0,91.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,6.5,37.5,-279.0,241.0,Levi's Stadium,outdoors,grass,54.0,2.0,REG,Saturday,16:05,Home,Kyle Shanahan,Ron Rivera,Jerome Boger
2022_16_PHI_DAL,2022,16,2022-12-24,DAL,PHI,40.0,34.0,DAL,27.0,41.0,347.0,3.0,1.0,6.0,0.0,31.0,115.0,1.0,25.0,3.0,20.0,0.0,91.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,24.0,40.0,355.0,2.0,2.0,0.0,0.0,29.0,87.0,1.0,25.0,3.0,26.0,2.0,89.0,2.0,2.0,4.0,4.0,0.0,0.0,4.0,4.0,48.0,-200.0,178.0,AT&T Stadium,closed,matrixturf,,,REG,Saturday,16:25,Home,Mike McCarthy,Nick Sirianni,Alex Kemp
2022_16_LV_PIT,2022,16,2022-12-24,PIT,LV,13.0,10.0,PIT,26.0,39.0,244.0,1.0,1.0,0.0,0.0,27.0,106.0,0.0,19.0,2.0,20.0,0.0,81.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,16.0,33.0,174.0,1.0,3.0,3.0,0.0,19.0,58.0,0.0,13.0,3.0,35.0,0.0,66.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.5,38.5,-141.0,127.0,Acrisure Stadium,outdoors,grass,9.0,21.0,REG,Saturday,20:15,Home,Mike Tomlin,Josh McDaniels,Tra Blake
2022_16_GB_MIA,2022,16,2022-12-25,MIA,GB,20.0,26.0,GB,16.0,27.0,310.0,1.0,3.0,2.0,0.0,18.0,82.0,1.0,15.0,6.0,50.0,1.0,63.0,3.0,2.0,2.0,2.0,0.0,0.0,4.0,24.0,40.0,238.0,1.0,1.0,2.0,0.0,25.0,79.0,1.0,17.0,7.0,52.0,0.0,84.0,4.0,4.0,2.0,2.0,0.0,0.0,1.0,3.5,49.0,-182.0,163.0,Hard Rock Stadium,outdoors,grass,45.0,14.0,REG,Sunday,13:00,Home,Mike McDaniel,Matt LaFleur,Land Clark
2022_16_DEN_LA,2022,16,2022-12-25,LA,DEN,51.0,14.0,LA,24.0,28.0,230.0,2.0,0.0,0.0,0.0,36.0,158.0,3.0,26.0,4.0,30.0,0.0,82.0,3.0,3.0,6.0,6.0,0.0,0.0,0.0,19.0,41.0,259.0,1.0,4.0,6.0,0.0,21.0,104.0,0.0,18.0,5.0,31.0,0.0,81.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,-3.0,36.5,155.0,-173.0,SoFi Stadium,dome,matrixturf,,,REG,Sunday,16:30,Home,Sean McVay,Nathaniel Hackett,Ron Torbert
2022_16_TB_ARI,2022,16,2022-12-25,ARI,TB,16.0,19.0,TB,25.0,47.0,221.0,0.0,1.0,1.0,0.0,27.0,121.0,1.0,16.0,4.0,29.0,2.0,97.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,32.0,48.0,281.0,1.0,2.0,0.0,0.0,30.0,115.0,0.0,21.0,7.0,75.0,0.0,100.0,4.0,4.0,1.0,1.0,0.0,0.0,2.0,-7.5,41.5,273.0,-320.0,State Farm Stadium,open,grass,,,REG,Sunday,20:20,Home,Kliff Kingsbury,Todd Bowles,John Hussey
2022_16_LAC_IND,2022,16,2022-12-26,IND,LAC,3.0,20.0,LAC,17.0,36.0,144.0,0.0,3.0,7.0,0.0,14.0,69.0,0.0,10.0,5.0,51.0,0.0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,24.0,35.0,235.0,0.0,1.0,4.0,0.0,32.0,101.0,2.0,17.0,3.0,20.0,1.0,82.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,-3.5,44.5,165.0,-185.0,Lucas Oil Stadium,closed,fieldturf,,,REG,Monday,20:15,Home,Jeff Saturday,Brandon Staley,Clay Martin
2022_17_DAL_TEN,2022,17,2022-12-29,TEN,DAL,13.0,27.0,DAL,20.0,41.0,232.0,1.0,1.0,2.0,0.0,24.0,97.0,0.0,17.0,5.0,35.0,1.0,82.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,29.0,42.0,282.0,2.0,2.0,1.0,0.0,32.0,87.0,1.0,26.0,8.0,124.0,1.0,93.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,-14.0,41.0,563.0,-741.0,Nissan Stadium,outdoors,grass,56.0,4.0,REG,Thursday,20:15,Home,Mike Vrabel,Mike McCarthy,Shawn Hochuli
2022_17_ARI_ATL,2022,17,2023-01-01,ATL,ARI,20.0,19.0,ATL,19.0,27.0,169.0,0.0,0.0,1.0,0.0,34.0,132.0,2.0,20.0,7.0,45.0,1.0,81.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,24.0,42.0,222.0,1.0,0.0,2.0,0.0,27.0,126.0,0.0,22.0,6.0,75.0,0.0,88.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,7.0,41.0,-279.0,241.0,Mercedes-Benz Stadium,closed,fieldturf,,,REG,Sunday,13:00,Home,Arthur Smith,Kliff Kingsbury,Alex Kemp
2022_17_CHI_DET,2022,17,2023-01-01,DET,CHI,41.0,10.0,DET,21.0,31.0,255.0,3.0,0.0,2.0,0.0,39.0,265.0,2.0,26.0,4.0,59.0,0.0,88.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,7.0,28.0,75.0,1.0,1.0,7.0,0.0,22.0,200.0,0.0,9.0,5.0,32.0,1.0,70.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.5,52.5,-219.0,194.0,Ford Field,dome,fieldturf,,,REG,Sunday,13:00,Home,Dan Campbell,Matt Eberflus,Adrian Hill
2022_17_JAX_HOU,2022,17,2023-01-01,HOU,JAX,3.0,31.0,JAX,25.0,46.0,211.0,0.0,0.0,2.0,0.0,21.0,84.0,0.0,13.0,5.0,55.0,1.0,86.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,31.0,181.0,0.0,2.0,2.0,0.0,29.0,169.0,3.0,20.0,4.0,20.0,0.0,77.0,1.0,1.0,4.0,4.0,0.0,0.0,2.0,-3.5,43.0,167.0,-187.0,NRG Stadium,closed,astroturf,,,REG,Sunday,13:00,Home,Lovie Smith,Doug Pederson,Scott Novak
2022_17_DEN_KC,2022,17,2023-01-01,KC,DEN,27.0,24.0,KC,29.0,42.0,328.0,3.0,1.0,0.0,0.0,17.0,46.0,1.0,22.0,2.0,15.0,0.0,77.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,26.0,42.0,222.0,1.0,1.0,4.0,0.0,24.0,117.0,2.0,21.0,6.0,39.0,2.0,86.0,1.0,1.0,3.0,3.0,0.0,0.0,3.0,13.5,46.0,-711.0,544.0,GEHA Field at Arrowhead Stadium,outdoors,grass,47.0,2.0,REG,Sunday,13:00,Home,Andy Reid,Jay Rosburg,Tra Blake
2022_17_MIA_NE,2022,17,2023-01-01,NE,MIA,23.0,21.0,NE,20.0,36.0,204.0,2.0,0.0,3.0,0.0,21.0,76.0,0.0,14.0,6.0,56.0,0.0,76.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,24.0,42.0,265.0,2.0,2.0,2.0,0.0,27.0,86.0,1.0,20.0,9.0,54.0,0.0,92.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,3.0,41.5,-160.0,144.0,Gillette Stadium,outdoors,fieldturf,53.0,2.0,REG,Sunday,13:00,Home,Bill Belichick,Mike McDaniel,Brad Allen
2022_17_IND_NYG,2022,17,2023-01-01,NYG,IND,38.0,10.0,NYG,19.0,24.0,177.0,2.0,0.0,0.0,0.0,37.0,217.0,2.0,26.0,4.0,30.0,1.0,76.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,17.0,29.0,141.0,1.0,1.0,2.0,0.0,27.0,128.0,0.0,14.0,6.0,50.0,0.0,72.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,5.5,38.5,-229.0,202.0,MetLife Stadium,outdoors,fieldturf,52.0,14.0,REG,Sunday,13:00,Home,Brian Daboll,Jeff Saturday,Craig Wrolstad
2022_17_NO_PHI,2022,17,2023-01-01,PHI,NO,10.0,20.0,NO,18.0,38.0,274.0,1.0,1.0,6.0,0.0,15.0,67.0,0.0,11.0,7.0,44.0,0.0,72.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,20.0,31.0,229.0,0.0,1.0,7.0,0.0,35.0,129.0,1.0,19.0,4.0,25.0,0.0,86.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,5.5,41.5,-225.0,198.0,Lincoln Financial Field,outdoors,grass,54.0,11.0,REG,Sunday,13:00,Home,Nick Sirianni,Dennis Allen,Jerome Boger
2022_17_CAR_TB,2022,17,2023-01-01,TB,CAR,30.0,24.0,TB,34.0,50.0,432.0,3.0,0.0,3.0,0.0,25.0,67.0,1.0,25.0,8.0,64.0,1.0,97.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,23.0,39.0,341.0,3.0,1.0,2.0,0.0,22.0,74.0,0.0,22.0,8.0,45.0,2.0,86.0,1.0,1.0,3.0,3.0,0.0,0.0,3.0,3.5,40.5,-184.0,164.0,Raymond James Stadium,outdoors,grass,75.0,2.0,REG,Sunday,13:00,Home,Todd Bowles,Steve Wilks,Brad Rogers
2022_17_CLE_WAS,2022,17,2023-01-01,WAS,CLE,10.0,24.0,CLE,16.0,31.0,143.0,0.0,3.0,3.0,0.0,37.0,136.0,1.0,17.0,3.0,15.0,0.0,83.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,9.0,23.0,169.0,3.0,0.0,5.0,0.0,30.0,146.0,0.0,16.0,5.0,29.0,0.0,69.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,41.5,-117.0,106.0,FedExField,outdoors,grass,59.0,9.0,REG,Sunday,13:00,Home,Ron Rivera,Kevin Stefanski,Bill Vinovich
